original_path,transformed_path,label,transform,parameter
data/raw/CIFAKE/test/FAKE/943 (4).jpg,data/robustness/jpeg_30/13959.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/943 (4).jpg,data/robustness/blur_1.0/13959.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/943 (4).jpg,data/robustness/resize_0.5/13959.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/943 (4).jpg,data/robustness/noise_0.05/13959.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/943 (4).jpg,data/robustness/colour_jitter/13959.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/943 (4).jpg,data/robustness/crop_80/13959.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/381 (3).jpg,data/robustness/clean/13960.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/381 (3).jpg,data/robustness/jpeg_70/13960.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/381 (3).jpg,data/robustness/jpeg_30/13960.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/381 (3).jpg,data/robustness/blur_1.0/13960.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/381 (3).jpg,data/robustness/resize_0.5/13960.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/381 (3).jpg,data/robustness/noise_0.05/13960.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/381 (3).jpg,data/robustness/colour_jitter/13960.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/381 (3).jpg,data/robustness/crop_80/13960.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/640 (6).jpg,data/robustness/clean/13961.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/640 (6).jpg,data/robustness/jpeg_70/13961.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/640 (6).jpg,data/robustness/jpeg_30/13961.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/640 (6).jpg,data/robustness/blur_1.0/13961.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/640 (6).jpg,data/robustness/resize_0.5/13961.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/640 (6).jpg,data/robustness/noise_0.05/13961.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/640 (6).jpg,data/robustness/colour_jitter/13961.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/640 (6).jpg,data/robustness/crop_80/13961.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/247 (7).jpg,data/robustness/clean/13962.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/247 (7).jpg,data/robustness/jpeg_70/13962.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/247 (7).jpg,data/robustness/jpeg_30/13962.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/247 (7).jpg,data/robustness/blur_1.0/13962.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/247 (7).jpg,data/robustness/resize_0.5/13962.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/247 (7).jpg,data/robustness/noise_0.05/13962.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/247 (7).jpg,data/robustness/colour_jitter/13962.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/247 (7).jpg,data/robustness/crop_80/13962.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/769 (9).jpg,data/robustness/clean/13963.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/769 (9).jpg,data/robustness/jpeg_70/13963.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/769 (9).jpg,data/robustness/jpeg_30/13963.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/769 (9).jpg,data/robustness/blur_1.0/13963.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/769 (9).jpg,data/robustness/resize_0.5/13963.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/769 (9).jpg,data/robustness/noise_0.05/13963.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/769 (9).jpg,data/robustness/colour_jitter/13963.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/769 (9).jpg,data/robustness/crop_80/13963.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/271.jpg,data/robustness/clean/13964.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/271.jpg,data/robustness/jpeg_70/13964.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/271.jpg,data/robustness/jpeg_30/13964.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/271.jpg,data/robustness/blur_1.0/13964.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/271.jpg,data/robustness/resize_0.5/13964.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/271.jpg,data/robustness/noise_0.05/13964.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/271.jpg,data/robustness/colour_jitter/13964.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/271.jpg,data/robustness/crop_80/13964.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/298 (5).jpg,data/robustness/clean/13965.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/298 (5).jpg,data/robustness/jpeg_70/13965.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/298 (5).jpg,data/robustness/jpeg_30/13965.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/298 (5).jpg,data/robustness/blur_1.0/13965.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/298 (5).jpg,data/robustness/resize_0.5/13965.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/298 (5).jpg,data/robustness/noise_0.05/13965.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/298 (5).jpg,data/robustness/colour_jitter/13965.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/298 (5).jpg,data/robustness/crop_80/13965.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/259.jpg,data/robustness/clean/13966.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/259.jpg,data/robustness/jpeg_70/13966.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/259.jpg,data/robustness/jpeg_30/13966.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/259.jpg,data/robustness/blur_1.0/13966.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/259.jpg,data/robustness/resize_0.5/13966.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/259.jpg,data/robustness/noise_0.05/13966.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/259.jpg,data/robustness/colour_jitter/13966.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/259.jpg,data/robustness/crop_80/13966.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/191 (10).jpg,data/robustness/clean/13967.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/191 (10).jpg,data/robustness/jpeg_70/13967.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/191 (10).jpg,data/robustness/jpeg_30/13967.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/191 (10).jpg,data/robustness/blur_1.0/13967.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/191 (10).jpg,data/robustness/resize_0.5/13967.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/191 (10).jpg,data/robustness/noise_0.05/13967.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/191 (10).jpg,data/robustness/colour_jitter/13967.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/191 (10).jpg,data/robustness/crop_80/13967.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/453 (8).jpg,data/robustness/clean/13968.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/453 (8).jpg,data/robustness/jpeg_70/13968.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/453 (8).jpg,data/robustness/jpeg_30/13968.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/453 (8).jpg,data/robustness/blur_1.0/13968.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/453 (8).jpg,data/robustness/resize_0.5/13968.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/453 (8).jpg,data/robustness/noise_0.05/13968.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/453 (8).jpg,data/robustness/colour_jitter/13968.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/453 (8).jpg,data/robustness/crop_80/13968.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/402 (7).jpg,data/robustness/clean/13969.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/402 (7).jpg,data/robustness/jpeg_70/13969.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/402 (7).jpg,data/robustness/jpeg_30/13969.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/402 (7).jpg,data/robustness/blur_1.0/13969.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/402 (7).jpg,data/robustness/resize_0.5/13969.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/402 (7).jpg,data/robustness/noise_0.05/13969.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/402 (7).jpg,data/robustness/colour_jitter/13969.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/402 (7).jpg,data/robustness/crop_80/13969.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/922 (2).jpg,data/robustness/clean/13970.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/922 (2).jpg,data/robustness/jpeg_70/13970.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/922 (2).jpg,data/robustness/jpeg_30/13970.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/922 (2).jpg,data/robustness/blur_1.0/13970.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/922 (2).jpg,data/robustness/resize_0.5/13970.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/922 (2).jpg,data/robustness/noise_0.05/13970.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/922 (2).jpg,data/robustness/colour_jitter/13970.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/922 (2).jpg,data/robustness/crop_80/13970.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/82 (8).jpg,data/robustness/clean/13971.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/82 (8).jpg,data/robustness/jpeg_70/13971.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/82 (8).jpg,data/robustness/jpeg_30/13971.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/82 (8).jpg,data/robustness/blur_1.0/13971.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/82 (8).jpg,data/robustness/resize_0.5/13971.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/82 (8).jpg,data/robustness/noise_0.05/13971.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/82 (8).jpg,data/robustness/colour_jitter/13971.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/82 (8).jpg,data/robustness/crop_80/13971.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/190 (10).jpg,data/robustness/clean/13972.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/190 (10).jpg,data/robustness/jpeg_70/13972.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/190 (10).jpg,data/robustness/jpeg_30/13972.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/190 (10).jpg,data/robustness/blur_1.0/13972.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/190 (10).jpg,data/robustness/resize_0.5/13972.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/190 (10).jpg,data/robustness/noise_0.05/13972.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/190 (10).jpg,data/robustness/colour_jitter/13972.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/190 (10).jpg,data/robustness/crop_80/13972.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/443 (8).jpg,data/robustness/clean/13973.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/443 (8).jpg,data/robustness/jpeg_70/13973.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/443 (8).jpg,data/robustness/jpeg_30/13973.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/443 (8).jpg,data/robustness/blur_1.0/13973.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/443 (8).jpg,data/robustness/resize_0.5/13973.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/443 (8).jpg,data/robustness/noise_0.05/13973.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/443 (8).jpg,data/robustness/colour_jitter/13973.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/443 (8).jpg,data/robustness/crop_80/13973.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/288 (5).jpg,data/robustness/clean/13974.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/288 (5).jpg,data/robustness/jpeg_70/13974.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/288 (5).jpg,data/robustness/jpeg_30/13974.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/288 (5).jpg,data/robustness/blur_1.0/13974.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/288 (5).jpg,data/robustness/resize_0.5/13974.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/288 (5).jpg,data/robustness/noise_0.05/13974.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/288 (5).jpg,data/robustness/colour_jitter/13974.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/288 (5).jpg,data/robustness/crop_80/13974.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/932 (2).jpg,data/robustness/clean/13975.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/932 (2).jpg,data/robustness/jpeg_70/13975.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/932 (2).jpg,data/robustness/jpeg_30/13975.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/932 (2).jpg,data/robustness/blur_1.0/13975.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/932 (2).jpg,data/robustness/resize_0.5/13975.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/932 (2).jpg,data/robustness/noise_0.05/13975.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/932 (2).jpg,data/robustness/colour_jitter/13975.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/932 (2).jpg,data/robustness/crop_80/13975.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/412 (7).jpg,data/robustness/clean/13976.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/412 (7).jpg,data/robustness/jpeg_70/13976.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/412 (7).jpg,data/robustness/jpeg_30/13976.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/412 (7).jpg,data/robustness/blur_1.0/13976.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/412 (7).jpg,data/robustness/resize_0.5/13976.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/412 (7).jpg,data/robustness/noise_0.05/13976.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/412 (7).jpg,data/robustness/colour_jitter/13976.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/412 (7).jpg,data/robustness/crop_80/13976.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/92 (8).jpg,data/robustness/clean/13977.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/92 (8).jpg,data/robustness/jpeg_70/13977.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/92 (8).jpg,data/robustness/jpeg_30/13977.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/92 (8).jpg,data/robustness/blur_1.0/13977.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/92 (8).jpg,data/robustness/resize_0.5/13977.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/92 (8).jpg,data/robustness/noise_0.05/13977.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/92 (8).jpg,data/robustness/colour_jitter/13977.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/92 (8).jpg,data/robustness/crop_80/13977.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/791 (6).jpg,data/robustness/clean/13978.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/791 (6).jpg,data/robustness/jpeg_70/13978.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/791 (6).jpg,data/robustness/jpeg_30/13978.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/791 (6).jpg,data/robustness/blur_1.0/13978.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/791 (6).jpg,data/robustness/resize_0.5/13978.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/791 (6).jpg,data/robustness/noise_0.05/13978.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/791 (6).jpg,data/robustness/colour_jitter/13978.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/791 (6).jpg,data/robustness/crop_80/13978.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/474 (5).jpg,data/robustness/clean/13979.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/474 (5).jpg,data/robustness/jpeg_70/13979.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/474 (5).jpg,data/robustness/jpeg_30/13979.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/474 (5).jpg,data/robustness/blur_1.0/13979.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/474 (5).jpg,data/robustness/resize_0.5/13979.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/474 (5).jpg,data/robustness/noise_0.05/13979.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/474 (5).jpg,data/robustness/colour_jitter/13979.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/474 (5).jpg,data/robustness/crop_80/13979.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/328 (3).jpg,data/robustness/clean/13980.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/328 (3).jpg,data/robustness/jpeg_70/13980.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/328 (3).jpg,data/robustness/jpeg_30/13980.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/328 (3).jpg,data/robustness/blur_1.0/13980.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/328 (3).jpg,data/robustness/resize_0.5/13980.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/328 (3).jpg,data/robustness/noise_0.05/13980.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/328 (3).jpg,data/robustness/colour_jitter/13980.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/328 (3).jpg,data/robustness/crop_80/13980.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/396 (7).jpg,data/robustness/clean/13981.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/396 (7).jpg,data/robustness/jpeg_70/13981.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/396 (7).jpg,data/robustness/jpeg_30/13981.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/396 (7).jpg,data/robustness/blur_1.0/13981.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/396 (7).jpg,data/robustness/resize_0.5/13981.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/396 (7).jpg,data/robustness/noise_0.05/13981.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/396 (7).jpg,data/robustness/colour_jitter/13981.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/396 (7).jpg,data/robustness/crop_80/13981.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/657 (2).jpg,data/robustness/clean/13982.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/657 (2).jpg,data/robustness/jpeg_70/13982.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/657 (2).jpg,data/robustness/jpeg_30/13982.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/657 (2).jpg,data/robustness/blur_1.0/13982.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/657 (2).jpg,data/robustness/resize_0.5/13982.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/657 (2).jpg,data/robustness/noise_0.05/13982.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/657 (2).jpg,data/robustness/colour_jitter/13982.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/657 (2).jpg,data/robustness/crop_80/13982.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/250 (3).jpg,data/robustness/clean/13983.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/250 (3).jpg,data/robustness/jpeg_70/13983.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/250 (3).jpg,data/robustness/jpeg_30/13983.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/250 (3).jpg,data/robustness/blur_1.0/13983.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/250 (3).jpg,data/robustness/resize_0.5/13983.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/250 (3).jpg,data/robustness/noise_0.05/13983.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/250 (3).jpg,data/robustness/colour_jitter/13983.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/250 (3).jpg,data/robustness/crop_80/13983.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/892 (4).jpg,data/robustness/clean/13984.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/892 (4).jpg,data/robustness/jpeg_70/13984.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/892 (4).jpg,data/robustness/jpeg_30/13984.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/892 (4).jpg,data/robustness/blur_1.0/13984.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/892 (4).jpg,data/robustness/resize_0.5/13984.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/892 (4).jpg,data/robustness/noise_0.05/13984.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/892 (4).jpg,data/robustness/colour_jitter/13984.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/892 (4).jpg,data/robustness/crop_80/13984.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/338 (3).jpg,data/robustness/clean/13985.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/338 (3).jpg,data/robustness/jpeg_70/13985.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/338 (3).jpg,data/robustness/jpeg_30/13985.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/338 (3).jpg,data/robustness/blur_1.0/13985.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/338 (3).jpg,data/robustness/resize_0.5/13985.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/338 (3).jpg,data/robustness/noise_0.05/13985.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/338 (3).jpg,data/robustness/colour_jitter/13985.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/338 (3).jpg,data/robustness/crop_80/13985.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/464 (5).jpg,data/robustness/clean/13986.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/464 (5).jpg,data/robustness/jpeg_70/13986.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/464 (5).jpg,data/robustness/jpeg_30/13986.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/464 (5).jpg,data/robustness/blur_1.0/13986.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/464 (5).jpg,data/robustness/resize_0.5/13986.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/464 (5).jpg,data/robustness/noise_0.05/13986.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/464 (5).jpg,data/robustness/colour_jitter/13986.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/464 (5).jpg,data/robustness/crop_80/13986.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/386 (7).jpg,data/robustness/clean/13987.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/386 (7).jpg,data/robustness/jpeg_70/13987.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/386 (7).jpg,data/robustness/jpeg_30/13987.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/386 (7).jpg,data/robustness/blur_1.0/13987.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/386 (7).jpg,data/robustness/resize_0.5/13987.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/386 (7).jpg,data/robustness/noise_0.05/13987.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/386 (7).jpg,data/robustness/colour_jitter/13987.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/386 (7).jpg,data/robustness/crop_80/13987.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/781 (6).jpg,data/robustness/clean/13988.jpg,1,clean,none
data/raw/CIFAKE/test/FAKE/781 (6).jpg,data/robustness/jpeg_70/13988.jpg,1,jpeg_70,70
data/raw/CIFAKE/test/FAKE/781 (6).jpg,data/robustness/jpeg_30/13988.jpg,1,jpeg_30,30
data/raw/CIFAKE/test/FAKE/781 (6).jpg,data/robustness/blur_1.0/13988.jpg,1,blur_1.0,1.0
data/raw/CIFAKE/test/FAKE/781 (6).jpg,data/robustness/resize_0.5/13988.jpg,1,resize_0.5,0.5
data/raw/CIFAKE/test/FAKE/781 (6).jpg,data/robustness/noise_0.05/13988.jpg,1,noise_0.05,0.05
data/raw/CIFAKE/test/FAKE/781 (6).jpg,data/robustness/colour_jitter/13988.jpg,1,colour_jitter,20%
data/raw/CIFAKE/test/FAKE/781 (6).jpg,data/robustness/crop_80/13988.jpg,1,crop_80,80%
data/raw/CIFAKE/test/FAKE/240 (3).jpg,data/robustness/clean/13989.jpg,1,clean,none
